MenuItemID,MenuItemQuantity,SaleID,TimeID,Total,BranchID
9,1,294,10293,11.89,244
13,1,294,10293,14.79,244
16,4,294,10293,30.0,244
23,1,294,10293,8.95,244
12,5,295,10294,73.94999999999999,102
15,2,295,10294,18.5,102
5,3,296,10295,34.95,293
14,2,296,10295,26.98,293
14,5,296,10295,67.45,293
7,3,297,10296,38.25,276
9,2,297,10296,23.78,276
25,5,297,10296,37.5,276
4,3,298,10297,51.75,88
27,1,298,10297,1.5,88
28,4,298,10297,9.96,88
16,1,299,10298,7.5,267
1,2,300,10299,20.98,87
2,2,300,10299,23.38,87
10,5,300,10299,73.94999999999999,87
11,1,300,10299,14.79,87
21,5,300,10299,12.5,87
17,4,301,10300,30.0,343
25,1,301,10300,7.5,343
1,5,302,10301,52.45,315
3,4,302,10301,51.56,315
7,3,302,10301,38.25,315
7,4,302,10301,51.0,315
10,4,302,10301,59.16,315
3,3,303,10302,38.67,338
14,3,303,10302,40.47,338
14,5,303,10302,67.45,338
15,1,303,10302,9.25,338
7,4,304,10303,51.0,90
8,3,304,10303,29.849999999999998,90
13,3,304,10303,44.37,90
22,5,304,10303,10.0,90
26,1,304,10303,6.25,90
2,4,305,10304,46.76,360
2,5,306,10305,58.449999999999996,389
9,4,306,10305,47.56,389
13,4,306,10305,59.16,389
20,3,306,10305,13.5,389
29,2,306,10305,6.0,389
11,2,307,10306,29.58,31
17,4,307,10306,30.0,31
25,3,307,10306,22.5,31
26,3,307,10306,18.75,31
11,2,308,10307,29.58,238
11,4,308,10307,59.16,238
14,3,308,10307,40.47,238
21,4,308,10307,10.0,238
6,5,309,10308,49.75,88
10,1,309,10308,14.79,88
23,1,309,10308,8.95,88
23,4,309,10308,35.8,88
27,1,309,10308,1.5,88
6,3,310,10309,29.849999999999998,176
12,1,310,10309,14.79,176
3,1,311,10310,12.89,361
21,4,311,10310,10.0,361
26,1,311,10310,6.25,361
10,3,312,10311,44.37,218
11,4,312,10311,59.16,218
6,1,313,10312,9.95,33
11,1,313,10312,14.79,33
12,5,313,10312,73.94999999999999,33
25,3,313,10312,22.5,33
25,4,313,10312,30.0,33
7,4,314,10313,51.0,146
17,4,314,10313,30.0,146
9,2,315,10314,23.78,331
11,3,315,10314,44.37,331
17,1,315,10314,7.5,331
19,3,315,10314,8.97,331
22,4,315,10314,8.0,331
11,2,316,10315,29.58,265
19,1,316,10315,2.99,265
30,5,316,10315,18.75,265
7,1,317,10316,12.75,167
10,3,317,10316,44.37,167
25,2,317,10316,15.0,167
29,5,317,10316,15.0,167
22,4,318,10317,8.0,190
16,1,319,10318,7.5,332
16,3,319,10318,22.5,332
18,4,319,10318,30.0,332
22,5,319,10318,10.0,332
28,1,319,10318,2.49,332
19,1,320,10319,2.99,325
25,2,320,10319,15.0,325
22,2,321,10320,4.0,152
16,3,322,10321,22.5,105
20,2,322,10321,9.0,105
2,5,323,10322,58.449999999999996,144
10,5,324,10323,73.94999999999999,7
5,2,325,10324,23.3,375
8,4,325,10324,39.8,375
3,2,326,10325,25.78,39
30,3,326,10325,11.25,39
25,5,327,10326,37.5,81
26,2,327,10326,12.5,81
29,5,327,10326,15.0,81
7,5,328,10327,63.75,117
16,3,329,10328,22.5,124
27,5,329,10328,7.5,124
29,4,329,10328,12.0,124
3,2,330,10329,25.78,84
9,4,330,10329,47.56,84
18,3,330,10329,22.5,84
28,5,330,10329,12.450000000000001,84
5,5,331,10330,58.25,27
6,3,331,10330,29.849999999999998,27
23,3,331,10330,26.849999999999998,27
24,5,331,10330,22.0,27
28,2,331,10330,4.98,27
2,1,332,10331,11.69,4
4,4,332,10331,69.0,4
21,5,332,10331,12.5,4
9,2,333,10332,23.78,153
9,4,333,10332,47.56,153
20,3,333,10332,13.5,153
21,5,333,10332,12.5,153
29,4,333,10332,12.0,153
3,3,334,10333,38.67,103
25,3,334,10333,22.5,103
17,1,335,10334,7.5,52
16,2,336,10335,15.0,300
19,1,336,10335,2.99,300
25,1,336,10335,7.5,300
6,3,337,10336,29.849999999999998,399
9,2,337,10336,23.78,399
14,5,337,10336,67.45,399
19,5,337,10336,14.950000000000001,399
22,1,337,10336,2.0,399
25,4,338,10337,30.0,348
30,4,338,10337,15.0,348
5,4,339,10338,46.6,360
10,5,339,10338,73.94999999999999,360
17,1,339,10338,7.5,360
11,1,340,10339,14.79,135
14,3,340,10339,40.47,135
29,4,340,10339,12.0,135
1,3,341,10340,31.47,278
4,5,342,10341,86.25,294
2,3,343,10342,35.07,327
4,4,343,10342,69.0,327
11,5,343,10342,73.94999999999999,327
13,3,343,10342,44.37,327
30,4,343,10342,15.0,327
11,1,344,10343,14.79,174
20,5,344,10343,22.5,174
19,3,345,10344,8.97,285
9,4,346,10345,47.56,374
14,2,346,10345,26.98,374
17,2,346,10345,15.0,374
15,1,347,10346,9.25,141
16,3,347,10346,22.5,141
21,3,347,10346,7.5,141
23,5,347,10346,44.75,141
24,5,348,10347,22.0,229
8,1,349,10348,9.95,71
14,2,349,10348,26.98,71
15,2,349,10348,18.5,71
21,3,349,10348,7.5,71
30,3,349,10348,11.25,71
19,1,350,10349,2.99,270
23,3,350,10349,26.849999999999998,270
8,1,351,10350,9.95,237
27,4,351,10350,6.0,237
28,2,351,10350,4.98,237
7,2,352,10351,25.5,317
9,2,352,10351,23.78,317
22,5,352,10351,10.0,317
23,1,352,10351,8.95,317
5,5,353,10352,58.25,21
7,2,354,10353,25.5,306
10,3,354,10353,44.37,306
20,5,354,10353,22.5,306
7,2,355,10354,25.5,126
7,5,355,10354,63.75,126
18,2,355,10354,15.0,126
18,3,355,10354,22.5,126
19,2,355,10354,5.98,126
3,1,356,10355,12.89,85
25,5,356,10355,37.5,85
11,2,357,10356,29.58,301
2,1,358,10357,11.69,369
5,1,358,10357,11.65,369
28,1,358,10357,2.49,369
1,1,359,10358,10.49,192
8,4,359,10358,39.8,192
9,2,359,10358,23.78,192
28,2,359,10358,4.98,192
28,3,359,10358,7.470000000000001,192
4,5,360,10359,86.25,348
5,1,360,10359,11.65,348
5,4,360,10359,46.6,348
13,2,360,10359,29.58,348
2,5,361,10360,58.449999999999996,143
23,2,361,10360,17.9,143
22,2,362,10361,4.0,147
3,4,363,10362,51.56,24
9,3,363,10362,35.67,24
23,2,363,10362,17.9,24
5,3,364,10363,34.95,183
16,4,364,10363,30.0,183
21,3,364,10363,7.5,183
22,5,364,10363,10.0,183
30,2,364,10363,7.5,183
9,3,365,10364,35.67,24
27,1,365,10364,1.5,24
27,4,365,10364,6.0,24
2,3,366,10365,35.07,317
12,1,366,10365,14.79,317
9,1,367,10366,11.89,353
30,5,367,10366,18.75,353
2,2,368,10367,23.38,124
15,1,368,10367,9.25,124
19,2,368,10367,5.98,124
29,2,369,10368,6.0,93
12,5,370,10369,73.94999999999999,92
28,2,370,10369,4.98,92
5,2,371,10370,23.3,110
13,1,371,10370,14.79,110
23,3,371,10370,26.849999999999998,110
24,2,371,10370,8.8,110
25,5,371,10370,37.5,110
3,1,372,10371,12.89,156
23,3,372,10371,26.849999999999998,156
24,1,372,10371,4.4,156
22,5,373,10372,10.0,124
28,4,373,10372,9.96,124
6,1,374,10373,9.95,383
7,3,374,10373,38.25,383
7,5,374,10373,63.75,383
12,4,374,10373,59.16,383
17,4,374,10373,30.0,383
3,5,375,10374,64.45,290
20,3,375,10374,13.5,290
23,1,375,10374,8.95,290
26,3,375,10374,18.75,290
30,4,375,10374,15.0,290
3,5,376,10375,64.45,212
9,3,376,10375,35.67,212
13,1,376,10375,14.79,212
4,3,377,10376,51.75,237
14,5,377,10376,67.45,237
15,3,377,10376,27.75,237
25,5,377,10376,37.5,237
3,5,378,10377,64.45,272
4,4,378,10377,69.0,272
10,1,378,10377,14.79,272
24,4,378,10377,17.6,272
29,3,378,10377,9.0,272
4,1,379,10378,17.25,302
8,5,379,10378,49.75,302
9,3,379,10378,35.67,302
30,3,379,10378,11.25,302
2,3,380,10379,35.07,303
2,4,380,10379,46.76,303
24,3,380,10379,13.200000000000001,303
5,3,381,10380,34.95,198
19,3,381,10380,8.97,198
21,3,381,10380,7.5,198
24,1,381,10380,4.4,198
30,5,381,10380,18.75,198
19,2,382,10381,5.98,96
23,3,382,10381,26.849999999999998,96
19,1,383,10382,2.99,250
20,1,383,10382,4.5,250
10,1,384,10383,14.79,227
13,4,384,10383,59.16,227
18,2,384,10383,15.0,227
21,4,384,10383,10.0,227
28,4,384,10383,9.96,227
6,3,385,10384,29.849999999999998,269
13,3,385,10384,44.37,269
14,4,385,10384,53.96,269
24,4,385,10384,17.6,269
28,3,386,10385,7.470000000000001,368
10,4,387,10386,59.16,332
16,1,387,10386,7.5,332
21,1,387,10386,2.5,332
26,3,387,10386,18.75,332
8,1,388,10387,9.95,350
8,5,388,10387,49.75,350
22,4,388,10387,8.0,350
24,1,388,10387,4.4,350
29,2,388,10387,6.0,350
3,3,389,10388,38.67,290
6,2,389,10388,19.9,290
10,5,389,10388,73.94999999999999,290
13,2,389,10388,29.58,290
21,5,389,10388,12.5,290
7,1,390,10389,12.75,154
13,5,390,10389,73.94999999999999,154
17,2,390,10389,15.0,154
23,2,390,10389,17.9,154
28,1,390,10389,2.49,154
5,5,391,10390,58.25,334
8,3,392,10391,29.849999999999998,124
7,5,393,10392,63.75,241
10,2,393,10392,29.58,241
23,3,393,10392,26.849999999999998,241
30,5,393,10392,18.75,241
19,2,394,10393,5.98,388
24,1,394,10393,4.4,388
24,4,394,10393,17.6,388
26,2,394,10393,12.5,388
10,1,395,10394,14.79,243
18,2,395,10394,15.0,243
2,2,396,10395,23.38,180
18,2,396,10395,15.0,180
19,5,396,10395,14.950000000000001,180
21,1,396,10395,2.5,180
26,1,396,10395,6.25,180
13,4,397,10396,59.16,223
2,5,398,10397,58.449999999999996,33
5,4,398,10397,46.6,33
19,2,398,10397,5.98,33
23,4,398,10397,35.8,33
27,2,398,10397,3.0,33
2,2,399,10398,23.38,42
11,4,399,10398,59.16,42
23,3,399,10398,26.849999999999998,42
10,2,400,10399,29.58,193
23,5,400,10399,44.75,193
29,2,400,10399,6.0,193
3,1,401,10400,12.89,244
4,2,401,10400,34.5,244
5,1,402,10401,11.65,314
19,3,402,10401,8.97,314
23,4,402,10401,35.8,314
30,2,402,10401,7.5,314
30,3,402,10401,11.25,314
26,5,403,10402,31.25,311
27,5,403,10402,7.5,311
1,3,404,10403,31.47,80
5,5,404,10403,58.25,80
21,2,404,10403,5.0,80
22,2,404,10403,4.0,80
14,4,405,10404,53.96,38
18,1,405,10404,7.5,38
20,1,406,10405,4.5,362
24,2,406,10405,8.8,362
12,2,407,10406,29.58,341
4,5,408,10407,86.25,267
5,4,408,10407,46.6,267
14,1,408,10407,13.49,267
21,2,408,10407,5.0,267
25,2,408,10407,15.0,267
10,4,409,10408,59.16,179
11,5,409,10408,73.94999999999999,179
13,2,409,10408,29.58,179
23,4,409,10408,35.8,179
10,1,410,10409,14.79,311
17,1,410,10409,7.5,311
21,4,410,10409,10.0,311
1,2,411,10410,20.98,226
6,2,411,10410,19.9,226
27,4,411,10410,6.0,226
7,2,412,10411,25.5,201
6,4,413,10412,39.8,297
12,3,414,10413,44.37,146
12,3,414,10413,44.37,146
13,5,414,10413,73.94999999999999,146
17,1,414,10413,7.5,146
22,5,414,10413,10.0,146
23,1,415,10414,8.95,188
17,2,416,10415,15.0,243
23,5,416,10415,44.75,243
5,4,417,10416,46.6,113
6,2,417,10416,19.9,113
17,2,417,10416,15.0,113
12,5,418,10417,73.94999999999999,381
15,5,418,10417,46.25,381
18,3,418,10417,22.5,381
1,1,419,10418,10.49,379
15,3,419,10418,27.75,379
17,5,419,10418,37.5,379
8,2,420,10419,19.9,303
3,4,421,10420,51.56,17
7,5,421,10420,63.75,17
7,1,422,10421,12.75,147
8,3,422,10421,29.849999999999998,147
8,5,422,10421,49.75,147
3,1,423,10422,12.89,225
9,5,423,10422,59.45,225
12,4,423,10422,59.16,225
20,4,423,10422,18.0,225
13,5,424,10423,73.94999999999999,357
21,1,424,10423,2.5,357
22,4,424,10423,8.0,357
8,3,425,10424,29.849999999999998,311
9,4,425,10424,47.56,311
14,5,426,10425,67.45,389
18,3,426,10425,22.5,389
21,5,426,10425,12.5,389
28,4,426,10425,9.96,389
30,2,426,10425,7.5,389
7,5,427,10426,63.75,111
14,4,427,10426,53.96,111
17,2,427,10426,15.0,111
19,4,427,10426,11.96,111
21,3,427,10426,7.5,111
27,5,428,10427,7.5,396
10,3,429,10428,44.37,285
18,1,429,10428,7.5,285
27,5,429,10428,7.5,285
8,3,430,10429,29.849999999999998,13
21,2,430,10429,5.0,13
8,1,431,10430,9.95,170
9,3,431,10430,35.67,170
16,3,431,10430,22.5,170
24,4,431,10430,17.6,170
28,3,431,10430,7.470000000000001,170
15,2,432,10431,18.5,54
15,3,432,10431,27.75,54
29,5,432,10431,15.0,54
24,1,433,10432,4.4,212
8,1,434,10433,9.95,215
19,2,434,10433,5.98,215
5,4,435,10434,46.6,198
6,3,435,10434,29.849999999999998,198
14,2,435,10434,26.98,198
28,4,435,10434,9.96,198
28,5,435,10434,12.450000000000001,198
18,1,436,10435,7.5,336
27,3,436,10435,4.5,336
28,5,436,10435,12.450000000000001,336
9,4,437,10436,47.56,281
13,1,437,10436,14.79,281
21,4,437,10436,10.0,281
25,2,437,10436,15.0,281
26,5,437,10436,31.25,281
2,3,438,10437,35.07,282
14,3,438,10437,40.47,282
19,5,438,10437,14.950000000000001,282
21,3,438,10437,7.5,282
2,1,439,10438,11.69,305
16,1,439,10438,7.5,305
21,2,439,10438,5.0,305
23,2,439,10438,17.9,305
23,5,439,10438,44.75,305
10,5,440,10439,73.94999999999999,300
6,1,441,10440,9.95,236
24,1,441,10440,4.4,236
2,2,442,10441,23.38,366
3,3,442,10441,38.67,366
4,2,442,10441,34.5,366
6,1,442,10441,9.95,366
19,2,442,10441,5.98,366
8,1,443,10442,9.95,277
30,5,443,10442,18.75,277
16,2,444,10443,15.0,350
22,2,444,10443,4.0,350
4,1,445,10444,17.25,176
13,4,445,10444,59.16,176
22,4,445,10444,8.0,176
27,3,445,10444,4.5,176
13,5,446,10445,73.94999999999999,176
17,3,446,10445,22.5,176
27,3,446,10445,4.5,176
18,2,447,10446,15.0,26
24,2,447,10446,8.8,26
17,1,448,10447,7.5,194
24,5,448,10447,22.0,194
15,4,449,10448,37.0,220
16,5,449,10448,37.5,220
17,2,449,10448,15.0,220
28,1,449,10448,2.49,220
1,2,450,10449,20.98,214
2,4,450,10449,46.76,214
6,2,450,10449,19.9,214
11,1,450,10449,14.79,214
21,4,450,10449,10.0,214
20,3,451,10450,13.5,22
11,1,452,10451,14.79,36
13,4,452,10451,59.16,36
8,1,453,10452,9.95,76
8,2,453,10452,19.9,76
8,3,453,10452,29.849999999999998,76
20,5,454,10453,22.5,98
26,1,454,10453,6.25,98
27,4,454,10453,6.0,98
28,1,454,10453,2.49,98
8,2,455,10454,19.9,333
13,3,455,10454,44.37,333
29,5,455,10454,15.0,333
5,1,456,10455,11.65,93
23,2,456,10455,17.9,93
23,2,456,10455,17.9,93
28,5,456,10455,12.450000000000001,93
3,4,457,10456,51.56,342
14,5,457,10456,67.45,342
23,5,457,10456,44.75,342
24,3,457,10456,13.200000000000001,342
24,5,458,10457,22.0,287
25,3,458,10457,22.5,287
19,5,459,10458,14.950000000000001,368
3,4,460,10459,51.56,58
16,4,460,10459,30.0,58
18,5,460,10459,37.5,58
12,5,461,10460,73.94999999999999,398
20,3,461,10460,13.5,398
13,4,462,10461,59.16,74
17,3,462,10461,22.5,74
12,3,463,10462,44.37,98
14,1,463,10462,13.49,98
19,2,463,10462,5.98,98
22,5,463,10462,10.0,98
6,5,464,10463,49.75,289
9,5,464,10463,59.45,289
17,2,464,10463,15.0,289
24,3,464,10463,13.200000000000001,289
3,4,465,10464,51.56,57
9,5,465,10464,59.45,57
20,5,465,10464,22.5,57
6,2,466,10465,19.9,133
7,3,466,10465,38.25,133
18,5,466,10465,37.5,133
14,5,467,10466,67.45,118
21,4,468,10467,10.0,101
23,4,468,10467,35.8,101
25,5,468,10467,37.5,101
6,1,469,10468,9.95,66
10,5,469,10468,73.94999999999999,66
30,2,469,10468,7.5,66
1,3,470,10469,31.47,77
4,2,471,10470,34.5,168
22,2,472,10471,4.0,278
5,4,473,10472,46.6,2
13,5,473,10472,73.94999999999999,2
22,2,473,10472,4.0,2
27,1,473,10472,1.5,2
2,3,474,10473,35.07,343
24,3,474,10473,13.200000000000001,343
1,1,475,10474,10.49,325
5,5,475,10474,58.25,325
15,3,475,10474,27.75,325
16,5,475,10474,37.5,325
22,1,475,10474,2.0,325
2,2,476,10475,23.38,87
3,1,476,10475,12.89,87
7,3,476,10475,38.25,87
21,2,476,10475,5.0,87
5,3,477,10476,34.95,295
7,1,477,10476,12.75,295
16,2,477,10476,15.0,295
20,5,477,10476,22.5,295
28,5,477,10476,12.450000000000001,295
5,2,478,10477,23.3,48
7,1,478,10477,12.75,48
10,1,478,10477,14.79,48
1,2,479,10478,20.98,22
6,2,479,10478,19.9,22
13,4,479,10478,59.16,22
26,1,479,10478,6.25,22
9,3,480,10479,35.67,104
11,2,480,10479,29.58,104
15,4,480,10479,37.0,104
20,1,480,10479,4.5,104
27,2,480,10479,3.0,104
6,5,481,10480,49.75,314
11,4,481,10480,59.16,314
29,2,481,10480,6.0,314
6,5,482,10481,49.75,140
13,4,482,10481,59.16,140
17,1,482,10481,7.5,140
15,2,483,10482,18.5,306
25,5,483,10482,37.5,306
4,4,484,10483,69.0,93
10,1,484,10483,14.79,93
14,4,484,10483,53.96,93
18,1,484,10483,7.5,93
23,2,484,10483,17.9,93
5,1,485,10484,11.65,181
30,1,485,10484,3.75,181
30,1,485,10484,3.75,181
9,5,486,10485,59.45,345
21,3,486,10485,7.5,345
4,4,487,10486,69.0,383
25,1,488,10487,7.5,342
12,3,489,10488,44.37,17
29,1,489,10488,3.0,17
1,3,490,10489,31.47,84
11,2,490,10489,29.58,84
4,3,491,10490,51.75,25
7,3,491,10490,38.25,25
16,4,491,10490,30.0,25
27,2,491,10490,3.0,25
12,4,492,10491,59.16,243
15,1,492,10491,9.25,243
15,1,492,10491,9.25,243
21,3,492,10491,7.5,243
3,3,493,10492,38.67,109
6,5,493,10492,49.75,109
15,4,493,10492,37.0,109
19,5,493,10492,14.950000000000001,109
20,3,493,10492,13.5,109
3,5,494,10493,64.45,356
29,1,494,10493,3.0,356
4,4,495,10494,69.0,101
18,2,495,10494,15.0,101
26,2,495,10494,12.5,101
10,5,496,10495,73.94999999999999,167
13,5,496,10495,73.94999999999999,167
15,2,496,10495,18.5,167
15,4,496,10495,37.0,167
30,4,496,10495,15.0,167
9,2,497,10496,23.78,141
9,2,497,10496,23.78,141
19,5,497,10496,14.950000000000001,141
30,1,497,10496,3.75,141
30,2,497,10496,7.5,141
1,3,498,10497,31.47,205
8,1,498,10497,9.95,205
15,5,498,10497,46.25,205
17,2,499,10498,15.0,172
18,3,499,10498,22.5,172
29,2,499,10498,6.0,172
30,1,499,10498,3.75,172
12,1,500,10499,14.79,291
5,5,501,10500,58.25,83
13,1,501,10500,14.79,83
20,2,501,10500,9.0,83
28,3,501,10500,7.470000000000001,83
29,4,501,10500,12.0,83
14,2,502,10501,26.98,107
29,5,502,10501,15.0,107
24,1,503,10502,4.4,62
26,4,503,10502,25.0,62
10,1,504,10503,14.79,76
13,1,504,10503,14.79,76
24,1,504,10503,4.4,76
11,4,505,10504,59.16,85
22,5,505,10504,10.0,85
23,1,505,10504,8.95,85
24,5,505,10504,22.0,85
8,3,506,10505,29.849999999999998,276
12,2,506,10505,29.58,276
18,3,506,10505,22.5,276
21,2,506,10505,5.0,276
27,3,506,10505,4.5,276
6,1,507,10506,9.95,118
30,4,507,10506,15.0,118
21,5,508,10507,12.5,23
30,5,508,10507,18.75,23
1,4,509,10508,41.96,194
2,4,509,10508,46.76,194
15,3,509,10508,27.75,194
21,3,509,10508,7.5,194
2,4,510,10509,46.76,395
6,2,510,10509,19.9,395
24,5,511,10510,22.0,129
19,2,512,10511,5.98,76
30,3,512,10511,11.25,76
6,3,513,10512,29.849999999999998,108
18,2,513,10512,15.0,108
25,4,513,10512,30.0,108
28,1,513,10512,2.49,108
29,1,513,10512,3.0,108
13,4,514,10513,59.16,89
21,2,514,10513,5.0,89
7,1,515,10514,12.75,28
8,1,515,10514,9.95,28
5,2,516,10515,23.3,92
6,4,516,10515,39.8,92
13,4,516,10515,59.16,92
20,5,516,10515,22.5,92
22,4,516,10515,8.0,92
20,2,517,10516,9.0,152
29,2,517,10516,6.0,152
29,2,517,10516,6.0,152
22,4,518,10517,8.0,255
4,1,519,10518,17.25,82
5,4,519,10518,46.6,82
10,3,519,10518,44.37,82
23,3,519,10518,26.849999999999998,82
24,3,519,10518,13.200000000000001,82
3,1,520,10519,12.89,370
11,3,520,10519,44.37,370
3,1,521,10520,12.89,289
8,2,521,10520,19.9,289
6,3,522,10521,29.849999999999998,365
13,1,522,10521,14.79,365
21,5,522,10521,12.5,365
28,5,522,10521,12.450000000000001,365
5,3,523,10522,34.95,111
7,3,523,10522,38.25,111
14,1,523,10522,13.49,111
23,1,523,10522,8.95,111
29,5,524,10523,15.0,137
30,5,524,10523,18.75,137
6,1,525,10524,9.95,156
18,3,525,10524,22.5,156
4,4,526,10525,69.0,176
13,3,526,10525,44.37,176
27,1,526,10525,1.5,176
11,4,527,10526,59.16,60
14,4,527,10526,53.96,60
24,2,527,10526,8.8,60
27,3,527,10526,4.5,60
4,4,528,10527,69.0,318
17,4,528,10527,30.0,318
18,3,528,10527,22.5,318
20,4,528,10527,18.0,318
29,1,528,10527,3.0,318
1,3,529,10528,31.47,180
3,5,529,10528,64.45,180
16,3,529,10528,22.5,180
18,1,529,10528,7.5,180
21,4,529,10528,10.0,180
2,5,530,10529,58.449999999999996,51
6,2,531,10530,19.9,360
1,1,532,10531,10.49,329
6,1,532,10531,9.95,329
6,4,533,10532,39.8,116
14,4,533,10532,53.96,116
14,4,533,10532,53.96,116
17,2,533,10532,15.0,116
7,4,534,10533,51.0,342
9,5,534,10533,59.45,342
26,1,534,10533,6.25,342
10,4,535,10534,59.16,272
7,1,536,10535,12.75,237
14,4,536,10535,53.96,237
17,2,536,10535,15.0,237
22,2,536,10535,4.0,237
24,1,536,10535,4.4,237
9,3,537,10536,35.67,364
17,2,537,10536,15.0,364
21,1,537,10536,2.5,364
22,4,537,10536,8.0,364
3,5,538,10537,64.45,259
10,5,538,10537,73.94999999999999,259
16,3,538,10537,22.5,259
18,3,539,10538,22.5,152
30,2,540,10539,7.5,114
30,4,540,10539,15.0,114
7,5,541,10540,63.75,51
12,1,541,10540,14.79,51
25,5,541,10540,37.5,51
27,1,541,10540,1.5,51
26,2,542,10541,12.5,141
23,3,543,10542,26.849999999999998,71
14,3,544,10543,40.47,335
23,1,544,10543,8.95,335
28,1,544,10543,2.49,335
10,5,545,10544,73.94999999999999,107
11,3,545,10544,44.37,107
14,2,545,10544,26.98,107
20,5,545,10544,22.5,107
26,1,546,10545,6.25,50
9,5,547,10546,59.45,320
10,4,547,10546,59.16,320
21,4,547,10546,10.0,320
26,4,547,10546,25.0,320
12,3,548,10547,44.37,41
13,1,548,10547,14.79,41
4,1,549,10548,17.25,365
21,1,549,10548,2.5,365
25,4,549,10548,30.0,365
26,5,549,10548,31.25,365
30,4,549,10548,15.0,365
2,2,550,10549,23.38,4
7,3,550,10549,38.25,4
17,2,550,10549,15.0,4
18,1,550,10549,7.5,4
29,3,550,10549,9.0,4
2,3,551,10550,35.07,240
8,2,551,10550,19.9,240
10,2,551,10550,29.58,240
21,4,551,10550,10.0,240
28,5,551,10550,12.450000000000001,240
10,1,552,10551,14.79,334
26,4,552,10551,25.0,334
16,3,553,10552,22.5,368
21,4,553,10552,10.0,368
5,5,554,10553,58.25,250
20,2,554,10553,9.0,250
21,1,554,10553,2.5,250
21,5,554,10553,12.5,250
1,3,555,10554,31.47,278
5,5,555,10554,58.25,278
12,3,555,10554,44.37,278
12,4,555,10554,59.16,278
24,2,555,10554,8.8,278
7,1,556,10555,12.75,75
1,4,557,10556,41.96,35
7,2,557,10556,25.5,35
22,4,557,10556,8.0,35
27,5,557,10556,7.5,35
10,1,558,10557,14.79,389
12,4,558,10557,59.16,389
16,1,558,10557,7.5,389
30,3,558,10557,11.25,389
3,1,559,10558,12.89,377
16,1,560,10559,7.5,396
16,2,561,10560,15.0,103
21,3,561,10560,7.5,103
13,3,562,10561,44.37,91
13,3,562,10561,44.37,91
1,2,563,10562,20.98,100
19,2,563,10562,5.98,100
24,4,563,10562,17.6,100
25,4,563,10562,30.0,100
10,5,564,10563,73.94999999999999,298
20,4,564,10563,18.0,298
1,4,565,10564,41.96,313
2,4,565,10564,46.76,313
20,5,565,10564,22.5,313
20,5,565,10564,22.5,313
29,1,565,10564,3.0,313
6,5,566,10565,49.75,356
8,3,566,10565,29.849999999999998,356
11,4,566,10565,59.16,356
10,4,567,10566,59.16,152
13,5,567,10566,73.94999999999999,152
15,4,567,10566,37.0,152
15,5,567,10566,46.25,152
22,3,567,10566,6.0,152
11,2,568,10567,29.58,378
9,2,569,10568,23.78,350
1,4,570,10569,41.96,111
10,3,570,10569,44.37,111
26,2,570,10569,12.5,111
28,1,571,10570,2.49,228
19,2,572,10571,5.98,397
23,5,572,10571,44.75,397
30,1,572,10571,3.75,397
2,1,573,10572,11.69,133
23,4,573,10572,35.8,133
29,5,573,10572,15.0,133
6,5,574,10573,49.75,149
24,3,574,10573,13.200000000000001,149
2,5,575,10574,58.449999999999996,136
10,2,575,10574,29.58,136
13,2,575,10574,29.58,136
3,4,576,10575,51.56,216
7,2,576,10575,25.5,216
10,5,576,10575,73.94999999999999,216
20,3,576,10575,13.5,216
30,2,576,10575,7.5,216
2,3,577,10576,35.07,371
8,5,577,10576,49.75,371
17,4,577,10576,30.0,371
25,3,577,10576,22.5,371
3,2,578,10577,25.78,159
10,3,578,10577,44.37,159
17,4,578,10577,30.0,159
30,4,578,10577,15.0,159
12,3,579,10578,44.37,5
18,2,579,10578,15.0,5
19,1,579,10578,2.99,5
30,2,579,10578,7.5,5
14,4,580,10579,53.96,205
21,4,580,10579,10.0,205
23,4,580,10579,35.8,205
25,4,580,10579,30.0,205
9,4,581,10580,47.56,25
17,3,581,10580,22.5,25
18,2,581,10580,15.0,25
23,4,581,10580,35.8,25
27,3,581,10580,4.5,25
4,5,582,10581,86.25,18
5,5,582,10581,58.25,18
17,4,582,10581,30.0,18
20,1,582,10581,4.5,18
23,5,582,10581,44.75,18
2,4,583,10582,46.76,40
9,4,583,10582,47.56,40
16,1,583,10582,7.5,40
23,4,583,10582,35.8,40
29,1,583,10582,3.0,40
3,3,584,10583,38.67,344
9,5,584,10583,59.45,344
14,4,584,10583,53.96,344
29,2,585,10584,6.0,236
14,1,586,10585,13.49,68
16,3,586,10585,22.5,68
19,3,587,10586,8.97,308
22,4,587,10586,8.0,308
3,5,588,10587,64.45,10
21,5,589,10588,12.5,101
15,1,590,10589,9.25,264
16,2,590,10589,15.0,264
2,5,591,10590,58.449999999999996,294
22,1,591,10590,2.0,294
28,2,591,10590,4.98,294
21,5,592,10591,12.5,347
26,3,592,10591,18.75,347
20,2,593,10592,9.0,34
1,1,594,10593,10.49,275
4,4,594,10593,69.0,275
7,4,594,10593,51.0,275
30,3,594,10593,11.25,275
1,5,595,10594,52.45,101
22,4,595,10594,8.0,101
23,1,595,10594,8.95,101
23,4,595,10594,35.8,101
5,5,596,10595,58.25,84
13,1,596,10595,14.79,84
30,4,596,10595,15.0,84
14,2,597,10596,26.98,131
17,3,597,10596,22.5,131
1,3,598,10597,31.47,18
2,1,598,10597,11.69,18
11,3,598,10597,44.37,18
