,TimeID,Day,Month,Year,Quarter,Time
734,735,2,2,2020,1,12:46:9
735,736,10,6,2021,2,21:56:24
736,737,17,6,2019,2,10:54:7
737,738,24,12,2019,4,12:44:47
738,739,16,3,2021,1,21:27:22
739,740,7,1,2019,1,16:16:46
740,741,22,9,2019,3,20:30:3
741,742,14,10,2019,4,16:55:52
742,743,19,1,2019,1,20:11:29
743,744,1,2,2021,1,18:35:41
744,745,8,8,2021,3,18:50:37
745,746,10,9,2019,3,14:11:10
746,747,26,11,2020,4,16:25:0
747,748,28,5,2020,2,16:49:43
748,749,28,8,2021,3,13:23:52
749,750,9,10,2020,4,18:48:50
750,751,5,4,2019,2,17:18:53
751,752,22,1,2021,1,10:27:47
752,753,12,1,2021,1,9:11:26
753,754,12,8,2020,3,13:58:52
754,755,18,2,2020,1,14:32:47
755,756,17,6,2021,2,20:30:1
756,757,25,1,2020,1,18:32:18
757,758,5,6,2021,2,18:18:50
758,759,24,8,2021,3,18:20:10
759,760,12,12,2020,4,12:50:6
760,761,18,9,2021,3,12:7:23
761,762,18,11,2019,4,19:51:1
762,763,26,1,2021,1,10:0:23
763,764,1,5,2019,2,20:12:15
764,765,19,1,2019,1,21:34:41
765,766,18,10,2020,4,21:43:22
766,767,1,12,2020,4,15:51:25
767,768,16,11,2019,4,18:19:31
768,769,5,8,2021,3,11:58:32
769,770,3,8,2020,3,16:21:35
770,771,2,2,2019,1,13:4:9
771,772,16,4,2020,2,9:56:19
772,773,8,9,2019,3,13:37:7
773,774,16,6,2019,2,10:8:25
774,775,2,9,2019,3,18:49:6
775,776,4,6,2019,2,17:43:26
776,777,18,7,2019,3,15:35:32
777,778,23,4,2019,2,17:16:0
778,779,7,3,2019,1,13:50:14
779,780,18,5,2019,2,9:22:12
780,781,18,9,2019,3,14:54:28
781,782,26,4,2020,2,19:58:45
782,783,13,5,2019,2,15:6:20
783,784,21,5,2021,2,9:47:30
784,785,16,12,2019,4,21:39:37
785,786,13,8,2020,3,12:41:29
786,787,21,5,2019,2,17:44:34
787,788,22,7,2020,3,11:52:49
788,789,12,4,2020,2,12:19:6
789,790,14,8,2021,3,14:32:48
790,791,5,11,2020,4,17:51:25
791,792,2,3,2019,1,10:10:2
792,793,20,5,2021,2,20:53:40
793,794,23,12,2019,4,15:57:36
794,795,18,9,2021,3,16:55:39
795,796,25,5,2021,2,18:49:54
796,797,9,7,2021,3,15:58:59
797,798,21,11,2020,4,12:32:34
798,799,2,7,2021,3,17:2:43
799,800,15,7,2019,3,11:54:59
800,801,5,6,2019,2,13:9:45
801,802,4,2,2019,1,21:55:36
802,803,9,6,2021,2,18:56:18
803,804,7,1,2020,1,17:30:4
804,805,8,6,2021,2,16:24:37
805,806,4,5,2020,2,9:31:56
806,807,26,5,2019,2,13:44:44
807,808,22,4,2019,2,15:34:32
808,809,8,1,2021,1,9:12:51
809,810,28,8,2020,3,17:44:28
810,811,6,8,2021,3,15:44:29
811,812,1,1,2020,1,16:13:44
812,813,10,8,2021,3,21:38:1
813,814,9,8,2020,3,12:15:8
814,815,16,3,2020,1,19:9:6
815,816,25,4,2019,2,10:49:35
816,817,1,1,2021,1,16:2:59
817,818,6,4,2019,2,14:40:12
818,819,15,3,2021,1,12:56:28
819,820,4,2,2021,1,16:9:11
820,821,17,8,2020,3,11:21:23
821,822,18,1,2020,1,17:36:31
822,823,11,8,2021,3,11:17:20
823,824,20,11,2020,4,17:56:25
824,825,6,12,2019,4,21:30:16
825,826,22,7,2021,3,16:27:13
826,827,21,4,2021,2,17:44:53
827,828,3,7,2019,3,12:34:48
828,829,21,11,2019,4,10:7:37
829,830,2,5,2019,2,18:5:0
830,831,1,10,2020,4,9:42:45
831,832,4,9,2021,3,13:32:33
832,833,7,9,2021,3,11:15:59
833,834,21,2,2021,1,16:49:33
834,835,13,2,2019,1,21:46:57
835,836,23,8,2020,3,16:27:17
836,837,6,6,2019,2,16:24:36
837,838,6,1,2019,1,10:47:22
838,839,2,3,2021,1,11:43:1
839,840,24,9,2021,3,12:51:22
840,841,3,8,2019,3,15:22:8
841,842,8,9,2021,3,10:59:50
842,843,8,7,2021,3,19:21:47
843,844,20,9,2019,3,10:14:55
844,845,11,5,2020,2,17:33:58
845,846,17,4,2020,2,13:28:45
846,847,5,3,2021,1,17:54:45
847,848,12,2,2021,1,12:54:34
848,849,25,4,2021,2,9:43:38
849,850,12,1,2020,1,10:26:52
850,851,18,1,2020,1,13:45:13
851,852,5,2,2020,1,21:21:53
852,853,18,9,2020,3,19:41:39
853,854,6,4,2021,2,16:24:59
854,855,17,7,2021,3,13:26:13
855,856,26,11,2019,4,11:14:50
856,857,4,9,2021,3,13:56:47
857,858,11,8,2020,3,14:53:25
858,859,1,5,2021,2,14:0:30
859,860,28,12,2020,4,12:34:1
860,861,7,11,2020,4,18:53:53
861,862,26,7,2020,3,16:17:38
862,863,13,4,2019,2,17:29:18
863,864,13,9,2021,3,18:56:34
864,865,9,6,2021,2,10:34:14
865,866,28,4,2020,2,12:7:29
866,867,2,4,2021,2,9:2:19
867,868,6,1,2019,1,14:14:39
868,869,5,2,2019,1,14:3:58
869,870,26,12,2020,4,15:42:28
870,871,26,2,2019,1,20:17:16
871,872,13,1,2021,1,21:5:56
872,873,13,10,2020,4,15:43:10
873,874,20,7,2021,3,14:3:26
874,875,18,9,2020,3,19:3:43
875,876,5,5,2021,2,10:9:18
876,877,10,1,2020,1,17:55:26
877,878,20,6,2021,2,13:36:50
878,879,26,7,2019,3,11:11:17
879,880,15,10,2020,4,11:16:12
880,881,24,3,2020,1,13:35:8
881,882,23,6,2020,2,12:41:39
882,883,23,2,2020,1,9:5:16
883,884,9,9,2020,3,16:36:32
884,885,3,12,2019,4,18:21:56
885,886,23,2,2020,1,18:3:46
886,887,4,8,2021,3,14:5:8
887,888,11,10,2019,4,17:42:46
888,889,24,4,2020,2,19:47:6
889,890,13,8,2019,3,12:43:16
890,891,26,6,2021,2,21:7:13
891,892,14,8,2020,3,18:5:18
892,893,19,2,2020,1,21:45:59
893,894,12,3,2019,1,13:4:30
894,895,28,6,2020,2,20:25:12
895,896,28,9,2019,3,13:36:6
896,897,20,2,2020,1,10:5:9
897,898,7,6,2019,2,10:51:15
898,899,11,4,2019,2,19:24:51
899,900,21,9,2021,3,14:36:46
900,901,2,3,2021,1,17:16:37
901,902,14,1,2019,1,10:52:14
902,903,27,2,2019,1,11:41:8
903,904,14,1,2021,1,19:10:36
904,905,13,4,2020,2,9:0:11
905,906,27,4,2020,2,17:54:53
906,907,8,11,2020,4,18:12:22
907,908,2,5,2021,2,13:54:35
908,909,11,12,2020,4,16:1:57
909,910,10,5,2021,2,16:3:4
910,911,2,4,2019,2,13:24:18
911,912,7,11,2019,4,12:50:5
912,913,11,6,2021,2,20:39:59
913,914,15,12,2019,4,21:21:55
914,915,27,3,2021,1,14:49:13
915,916,2,8,2020,3,18:45:59
916,917,18,9,2021,3,21:30:10
917,918,9,8,2020,3,17:35:20
918,919,19,10,2020,4,11:38:21
919,920,8,7,2019,3,9:48:51
920,921,22,3,2019,1,18:54:49
921,922,25,9,2021,3,17:9:7
922,923,25,3,2021,1,10:30:57
923,924,7,9,2021,3,12:6:20
924,925,9,3,2021,1,16:9:57
925,926,27,1,2020,1,10:26:53
926,927,28,3,2021,1,15:17:42
927,928,9,8,2020,3,19:34:38
928,929,9,11,2020,4,14:2:43
929,930,3,1,2021,1,19:58:28
930,931,7,3,2020,1,19:24:48
931,932,12,5,2020,2,20:30:31
932,933,1,7,2021,3,13:50:26
933,934,22,1,2021,1,15:16:7
934,935,6,6,2021,2,17:54:43
935,936,21,10,2020,4,12:34:41
936,937,14,3,2019,1,11:19:57
937,938,25,10,2019,4,17:17:43
938,939,11,8,2020,3,15:48:32
939,940,5,9,2020,3,16:49:38
940,941,27,11,2020,4,9:16:5
941,942,1,7,2021,3,12:38:22
942,943,18,4,2020,2,11:24:4
943,944,26,4,2019,2,17:11:27
944,945,3,2,2021,1,11:2:42
945,946,18,6,2020,2,18:11:21
946,947,1,6,2020,2,20:16:29
947,948,1,5,2021,2,21:27:20
948,949,7,11,2020,4,11:36:27
949,950,9,5,2020,2,18:48:49
950,951,26,3,2019,1,14:32:52
951,952,6,2,2019,1,12:41:50
952,953,21,1,2019,1,9:40:55
953,954,9,7,2019,3,18:28:40
954,955,17,12,2020,4,14:24:38
955,956,18,5,2021,2,18:39:45
956,957,13,9,2021,3,11:39:42
957,958,18,7,2020,3,18:24:29
958,959,9,4,2021,2,11:25:6
959,960,17,3,2020,1,18:41:54
960,961,12,11,2020,4,21:58:27
961,962,20,9,2020,3,21:44:42
962,963,22,4,2021,2,16:32:27
963,964,5,2,2019,1,11:35:12
964,965,28,3,2021,1,18:38:34
965,966,16,3,2021,1,11:14:10
966,967,19,2,2020,1,17:59:49
967,968,27,1,2021,1,17:35:9
968,969,26,1,2021,1,9:10:26
969,970,7,12,2019,4,16:19:16
970,971,14,11,2019,4,15:13:57
971,972,16,1,2021,1,12:12:8
972,973,12,6,2021,2,10:2:36
973,974,22,12,2020,4,21:46:22
974,975,19,3,2021,1,17:39:32
975,976,8,2,2019,1,19:1:5
976,977,4,4,2020,2,13:3:35
977,978,17,2,2021,1,20:56:48
978,979,17,12,2020,4,16:32:1
979,980,26,1,2019,1,11:1:5
980,981,7,9,2019,3,12:4:52
981,982,8,3,2020,1,14:2:52
982,983,17,11,2020,4,10:40:11
983,984,24,6,2019,2,9:30:22
984,985,2,8,2019,3,11:29:15
985,986,28,3,2021,1,18:50:25
986,987,11,1,2019,1,14:54:18
987,988,17,3,2019,1,18:58:7
988,989,19,12,2019,4,18:39:17
989,990,22,9,2020,3,12:57:14
990,991,18,8,2021,3,9:48:46
991,992,16,9,2021,3,9:22:19
992,993,20,12,2020,4,12:40:16
993,994,25,10,2020,4,17:24:44
994,995,21,10,2020,4,20:16:6
995,996,28,2,2021,1,20:44:52
996,997,3,7,2019,3,11:7:36
997,998,23,12,2019,4,21:52:42
998,999,28,1,2019,1,12:21:29
999,1000,21,9,2021,3,17:22:44
1000,1001,20,9,2019,3,15:3:3
1001,1002,13,12,2019,4,14:6:27
1002,1003,27,11,2020,4,12:49:53
1003,1004,11,1,2020,1,14:52:6
1004,1005,3,9,2021,3,17:42:2
1005,1006,7,9,2021,3,19:24:54
1006,1007,12,11,2020,4,19:1:12
1007,1008,1,1,2020,1,11:21:16
1008,1009,22,8,2021,3,18:17:17
1009,1010,20,5,2019,2,15:49:5
1010,1011,8,3,2020,1,21:53:21
1011,1012,17,7,2019,3,18:44:0
1012,1013,1,2,2020,1,20:24:59
1013,1014,15,9,2020,3,12:22:53
1014,1015,3,2,2021,1,19:4:21
1015,1016,28,1,2020,1,14:42:55
1016,1017,13,4,2021,2,15:46:7
1017,1018,28,2,2019,1,12:44:34
1018,1019,2,7,2020,3,10:24:21
1019,1020,16,11,2019,4,15:54:42
1020,1021,21,6,2019,2,13:5:51
1021,1022,8,9,2019,3,21:52:26
1022,1023,22,8,2019,3,21:11:26
1023,1024,3,9,2021,3,15:51:47
1024,1025,8,6,2020,2,12:9:51
1025,1026,15,2,2021,1,17:37:30
1026,1027,22,9,2019,3,15:23:28
1027,1028,11,3,2019,1,18:23:47
1028,1029,9,9,2019,3,11:41:45
1029,1030,13,2,2019,1,9:47:52
1030,1031,5,10,2020,4,19:28:0
1031,1032,8,5,2019,2,10:4:30
1032,1033,26,3,2021,1,20:19:17
1033,1034,14,2,2019,1,20:41:19
1034,1035,15,4,2020,2,11:5:17
1035,1036,13,8,2021,3,15:22:41
1036,1037,10,8,2021,3,21:20:48
1037,1038,9,2,2021,1,13:54:24
1038,1039,16,11,2020,4,16:17:1
1039,1040,22,6,2019,2,18:13:3
1040,1041,1,6,2020,2,12:17:3
1041,1042,14,6,2020,2,10:57:48
1042,1043,6,9,2020,3,21:43:40
1043,1044,10,6,2020,2,11:50:43
1044,1045,20,5,2019,2,14:0:47
1045,1046,8,9,2021,3,9:28:38
1046,1047,12,3,2021,1,13:37:44
1047,1048,10,1,2021,1,18:36:30
1048,1049,28,3,2020,1,19:15:1
1049,1050,20,1,2020,1,19:44:43
1050,1051,28,8,2021,3,17:10:53
1051,1052,7,3,2020,1,11:39:29
1052,1053,19,2,2019,1,10:29:45
1053,1054,26,5,2021,2,11:24:23
1054,1055,20,8,2019,3,13:13:53
1055,1056,11,5,2019,2,14:24:14
1056,1057,2,7,2019,3,11:36:52
1057,1058,19,7,2021,3,10:39:56
1058,1059,15,4,2021,2,18:23:19
1059,1060,18,12,2020,4,21:21:17
1060,1061,15,8,2019,3,20:26:13
1061,1062,16,8,2021,3,10:33:56
1062,1063,1,7,2021,3,21:24:6
1063,1064,20,3,2020,1,21:50:37
1064,1065,24,9,2019,3,21:7:45
1065,1066,25,5,2019,2,9:47:51
1066,1067,15,6,2021,2,20:44:10
1067,1068,21,11,2020,4,13:32:43
1068,1069,4,1,2021,1,21:48:25
1069,1070,27,8,2021,3,16:21:46
1070,1071,20,9,2021,3,15:12:35
1071,1072,24,2,2020,1,9:7:23
1072,1073,18,7,2021,3,15:18:3
1073,1074,18,3,2021,1,16:57:19
1074,1075,16,1,2020,1,17:48:10
1075,1076,17,1,2019,1,17:19:11
1076,1077,8,5,2021,2,19:43:31
1077,1078,25,1,2020,1,20:11:56
1078,1079,21,5,2019,2,18:51:59
1079,1080,10,8,2021,3,15:14:54
1080,1081,28,6,2020,2,20:1:10
1081,1082,27,4,2019,2,19:10:23
1082,1083,6,4,2021,2,13:32:16
1083,1084,16,4,2021,2,11:51:47
1084,1085,18,1,2019,1,18:33:55
1085,1086,13,1,2021,1,21:9:53
1086,1087,5,11,2019,4,19:54:12
1087,1088,15,1,2020,1,18:48:55
1088,1089,2,5,2019,2,13:18:47
1089,1090,4,6,2021,2,13:31:25
1090,1091,20,9,2021,3,18:11:8
1091,1092,6,9,2021,3,16:43:31
1092,1093,6,5,2019,2,13:36:56
1093,1094,16,7,2020,3,21:36:39
1094,1095,20,8,2021,3,15:46:4
1095,1096,21,12,2019,4,21:41:8
1096,1097,10,12,2020,4,19:4:20
1097,1098,28,10,2019,4,19:20:25
1098,1099,10,3,2020,1,13:13:11
1099,1100,4,5,2020,2,15:27:53
1100,1101,11,2,2021,1,14:20:22
1101,1102,15,4,2021,2,13:2:8
1102,1103,26,4,2019,2,19:10:56
1103,1104,20,3,2019,1,9:42:30
1104,1105,14,7,2019,3,10:19:44
1105,1106,19,5,2021,2,17:36:25
1106,1107,9,4,2021,2,17:49:26
1107,1108,10,6,2021,2,16:7:36
1108,1109,1,4,2021,2,17:28:46
1109,1110,7,7,2021,3,14:18:37
1110,1111,11,8,2019,3,19:3:14
1111,1112,5,6,2021,2,19:0:52
1112,1113,2,1,2020,1,9:8:11
1113,1114,23,3,2021,1,17:36:13
1114,1115,20,1,2021,1,10:2:32
1115,1116,9,2,2020,1,13:4:30
1116,1117,24,11,2019,4,9:22:15
1117,1118,14,2,2021,1,12:34:43
1118,1119,20,3,2019,1,19:42:10
1119,1120,15,1,2020,1,11:27:49
1120,1121,15,5,2021,2,19:17:41
1121,1122,2,9,2019,3,15:52:10
1122,1123,2,5,2020,2,15:27:53
1123,1124,19,3,2019,1,19:3:3
1124,1125,21,12,2019,4,19:22:44
1125,1126,11,3,2021,1,20:48:36
1126,1127,16,10,2019,4,12:21:21
1127,1128,10,4,2020,2,13:1:7
1128,1129,26,9,2020,3,21:45:7
1129,1130,18,9,2021,3,21:28:53
1130,1131,27,6,2021,2,11:48:12
1131,1132,2,11,2020,4,11:42:58
1132,1133,6,12,2019,4,11:45:43
1133,1134,5,5,2020,2,15:44:59
1134,1135,14,4,2021,2,9:56:2
1135,1136,20,5,2019,2,13:21:26
1136,1137,4,5,2019,2,17:46:2
1137,1138,19,6,2019,2,13:16:36
1138,1139,24,11,2020,4,17:25:30
1139,1140,28,10,2019,4,9:37:16
1140,1141,2,3,2020,1,14:6:4
1141,1142,23,10,2020,4,10:0:15
1142,1143,21,10,2020,4,18:12:0
1143,1144,16,10,2019,4,18:51:24
1144,1145,21,7,2019,3,20:6:41
1145,1146,11,4,2020,2,13:22:32
1146,1147,23,10,2020,4,14:16:42
1147,1148,2,10,2020,4,9:24:30
1148,1149,24,11,2020,4,16:28:13
1149,1150,9,1,2020,1,9:1:57
1150,1151,23,6,2021,2,16:48:21
1151,1152,25,11,2019,4,12:51:32
1152,1153,23,7,2019,3,14:13:46
1153,1154,8,3,2019,1,16:54:35
1154,1155,7,10,2020,4,19:23:7
1155,1156,1,10,2020,4,13:22:27
1156,1157,11,6,2019,2,16:23:0
1157,1158,13,7,2021,3,17:43:59
1158,1159,16,9,2019,3,13:46:28
1159,1160,7,5,2019,2,21:31:33
1160,1161,3,6,2019,2,13:18:4
1161,1162,16,8,2021,3,20:30:37
1162,1163,4,12,2019,4,19:2:2
1163,1164,24,9,2021,3,17:36:22
1164,1165,10,2,2020,1,10:40:43
1165,1166,16,8,2021,3,21:16:51
1166,1167,3,4,2019,2,21:53:20
1167,1168,4,8,2020,3,9:26:14
1168,1169,7,5,2020,2,20:40:59
1169,1170,18,9,2020,3,21:47:8
1170,1171,17,11,2019,4,17:15:9
1171,1172,6,5,2021,2,11:50:38
1172,1173,24,3,2020,1,16:59:34
1173,1174,19,10,2020,4,18:58:30
1174,1175,13,1,2021,1,12:28:26
1175,1176,1,11,2020,4,10:15:23
1176,1177,15,2,2021,1,20:25:35
1177,1178,22,4,2021,2,15:35:30
1178,1179,23,7,2021,3,15:43:30
1179,1180,14,3,2019,1,15:28:59
1180,1181,15,8,2019,3,14:20:51
1181,1182,1,3,2021,1,19:11:43
1182,1183,7,7,2020,3,19:35:56
1183,1184,15,1,2021,1,11:56:47
1184,1185,28,6,2021,2,15:16:54
1185,1186,7,3,2021,1,18:56:44
1186,1187,13,5,2019,2,15:59:20
1187,1188,13,8,2021,3,20:57:26
1188,1189,11,6,2020,2,16:19:3
1189,1190,8,8,2021,3,9:12:52
1190,1191,8,2,2021,1,17:18:25
1191,1192,25,1,2021,1,12:10:7
1192,1193,25,6,2021,2,13:11:56
1193,1194,21,1,2021,1,20:44:51
1194,1195,22,11,2019,4,10:20:52
1195,1196,17,8,2019,3,21:9:28
1196,1197,1,1,2020,1,9:31:7
1197,1198,11,7,2021,3,13:51:31
1198,1199,3,1,2021,1,14:54:39
1199,1200,4,6,2020,2,20:26:4
1200,1201,6,4,2019,2,15:3:47
1201,1202,13,6,2019,2,17:22:45
1202,1203,15,5,2021,2,18:36:43
1203,1204,4,6,2019,2,20:55:37
1204,1205,13,5,2020,2,10:35:34
1205,1206,9,4,2019,2,21:49:28
1206,1207,9,4,2021,2,15:9:46
1207,1208,15,10,2020,4,18:44:33
1208,1209,28,9,2020,3,19:21:25
1209,1210,25,6,2020,2,11:30:3
1210,1211,4,3,2019,1,14:56:47
1211,1212,10,1,2021,1,21:6:34
1212,1213,18,6,2021,2,9:4:42
1213,1214,21,8,2021,3,17:2:9
1214,1215,23,9,2020,3,15:5:14
1215,1216,9,4,2021,2,16:26:22
1216,1217,28,9,2021,3,16:50:50
1217,1218,23,1,2019,1,17:23:53
1218,1219,25,4,2020,2,19:2:41
1219,1220,4,4,2019,2,15:50:27
1220,1221,14,1,2020,1,20:15:17
1221,1222,6,11,2019,4,16:7:20
1222,1223,21,4,2021,2,10:22:14
1223,1224,7,11,2019,4,15:54:57
1224,1225,23,10,2019,4,9:27:2
1225,1226,4,12,2020,4,17:58:1
1226,1227,22,2,2021,1,16:38:1
1227,1228,13,6,2021,2,21:0:46
1228,1229,17,3,2020,1,20:4:0
1229,1230,5,6,2020,2,11:10:5
1230,1231,5,12,2020,4,12:25:15
1231,1232,14,5,2021,2,12:18:43
1232,1233,1,2,2020,1,11:11:44
1233,1234,14,9,2020,3,17:29:27
1234,1235,24,5,2021,2,9:45:26
1235,1236,18,9,2019,3,9:39:44
1236,1237,13,8,2020,3,17:12:40
1237,1238,13,7,2021,3,15:38:56
1238,1239,9,9,2021,3,9:19:26
1239,1240,2,11,2019,4,16:28:31
1240,1241,18,3,2020,1,12:28:52
1241,1242,1,5,2021,2,14:20:21
1242,1243,14,10,2020,4,16:26:57
1243,1244,22,10,2019,4,10:5:6
1244,1245,27,12,2019,4,9:34:6
1245,1246,3,4,2020,2,20:50:55
1246,1247,16,4,2021,2,17:55:35
1247,1248,18,1,2021,1,13:59:42
1248,1249,15,3,2021,1,12:2:35
1249,1250,11,8,2019,3,21:11:19
1250,1251,1,9,2021,3,18:54:15
1251,1252,27,6,2019,2,15:47:37
1252,1253,11,10,2019,4,9:36:2
1253,1254,16,5,2021,2,16:25:3
1254,1255,4,3,2019,1,15:20:30
1255,1256,5,1,2019,1,13:39:53
1256,1257,15,7,2021,3,12:51:25
1257,1258,11,11,2019,4,18:29:55
1258,1259,22,2,2019,1,18:10:37
1259,1260,8,4,2021,2,9:48:35
1260,1261,11,7,2020,3,20:1:29
1261,1262,19,10,2020,4,19:40:30
1262,1263,23,4,2021,2,10:2:40
1263,1264,26,11,2019,4,13:57:46
1264,1265,10,10,2019,4,15:4:51
1265,1266,10,4,2019,2,11:12:37
1266,1267,22,3,2020,1,11:1:49
1267,1268,27,3,2021,1,9:38:43
1268,1269,15,1,2021,1,19:12:15
1269,1270,23,1,2021,1,15:59:47
1270,1271,3,2,2019,1,20:54:49
1271,1272,27,5,2020,2,11:8:32
1272,1273,23,3,2021,1,18:22:53
1273,1274,2,11,2019,4,15:59:41
1274,1275,24,3,2019,1,21:22:13
1275,1276,19,8,2021,3,17:54:36
1276,1277,18,11,2020,4,17:45:31
1277,1278,19,5,2020,2,16:43:9
1278,1279,25,11,2019,4,9:24:57
1279,1280,10,4,2019,2,11:50:56
1280,1281,12,1,2020,1,14:18:26
1281,1282,17,8,2020,3,14:56:49
1282,1283,27,10,2019,4,12:28:32
1283,1284,23,1,2020,1,19:37:50
1284,1285,12,11,2020,4,17:6:51
1285,1286,6,7,2020,3,21:24:52
1286,1287,12,3,2019,1,13:6:53
1287,1288,27,6,2019,2,10:46:56
1288,1289,19,10,2019,4,15:34:37
1289,1290,24,11,2020,4,13:33:42
1290,1291,23,9,2019,3,9:31:57
1291,1292,21,8,2021,3,16:5:59
1292,1293,27,5,2020,2,13:54:28
1293,1294,26,2,2020,1,20:13:45
1294,1295,15,4,2020,2,20:6:33
1295,1296,22,10,2019,4,21:33:25
1296,1297,23,8,2021,3,19:31:24
1297,1298,23,5,2020,2,17:54:54
1298,1299,4,1,2021,1,12:25:48
1299,1300,15,9,2020,3,11:39:57
1300,1301,21,3,2020,1,20:10:0
1301,1302,15,4,2019,2,17:25:56
1302,1303,24,1,2019,1,20:46:11
1303,1304,6,3,2021,1,10:35:9
1304,1305,26,6,2019,2,12:4:46
1305,1306,11,7,2021,3,16:44:21
1306,1307,12,8,2020,3,20:33:1
1307,1308,26,2,2019,1,13:0:20
1308,1309,4,2,2019,1,15:25:19
1309,1310,12,3,2021,1,19:43:29
1310,1311,12,3,2021,1,15:55:54
1311,1312,4,8,2019,3,9:59:1
1312,1313,17,9,2020,3,10:49:9
1313,1314,5,3,2021,1,12:1:52
1314,1315,13,11,2019,4,11:24:57
1315,1316,2,3,2021,1,10:11:50
1316,1317,3,1,2020,1,14:13:18
1317,1318,8,6,2019,2,12:35:25
1318,1319,3,2,2021,1,10:55:17
1319,1320,8,8,2019,3,14:51:48
1320,1321,22,8,2019,3,17:18:27
1321,1322,21,12,2019,4,17:54:48
1322,1323,11,3,2020,1,20:33:45
1323,1324,9,7,2020,3,9:16:56
1324,1325,5,5,2019,2,10:17:43
1325,1326,15,9,2021,3,11:17:18
1326,1327,18,8,2021,3,20:34:26
1327,1328,13,3,2021,1,21:16:49
1328,1329,10,12,2019,4,13:10:33
1329,1330,4,9,2021,3,13:17:44
1330,1331,6,3,2020,1,11:43:30
1331,1332,5,2,2021,1,12:27:44
1332,1333,2,1,2019,1,12:35:35
1333,1334,18,7,2019,3,20:0:35
1334,1335,6,2,2019,1,14:5:58
1335,1336,1,7,2021,3,10:32:14
1336,1337,19,2,2019,1,15:52:51
1337,1338,12,8,2019,3,11:26:25
1338,1339,8,1,2019,1,13:5:33
1339,1340,3,8,2021,3,19:26:15
1340,1341,13,6,2020,2,16:23:27
1341,1342,18,10,2019,4,15:36:44
1342,1343,12,4,2020,2,18:34:33
1343,1344,12,3,2019,1,17:1:40
1344,1345,1,4,2021,2,11:47:21
1345,1346,2,9,2021,3,9:28:9
1346,1347,17,10,2020,4,21:19:25
1347,1348,11,6,2019,2,17:10:4
1348,1349,24,2,2020,1,21:29:57
1349,1350,25,4,2019,2,17:46:57
1350,1351,11,12,2020,4,11:50:10
1351,1352,7,1,2020,1,14:55:59
1352,1353,25,6,2020,2,21:33:3
1353,1354,19,3,2019,1,15:52:3
1354,1355,4,8,2021,3,12:27:8
1355,1356,23,1,2021,1,20:50:1
1356,1357,3,7,2021,3,9:58:1
1357,1358,17,7,2020,3,17:5:30
1358,1359,5,1,2019,1,18:33:6
1359,1360,8,1,2021,1,9:45:32
1360,1361,6,12,2019,4,19:1:51
1361,1362,10,8,2021,3,20:20:46
1362,1363,2,7,2020,3,13:9:9
1363,1364,22,6,2019,2,14:11:14
1364,1365,6,10,2020,4,14:54:27
1365,1366,14,8,2020,3,16:25:47
1366,1367,5,2,2019,1,21:24:5
1367,1368,3,9,2019,3,17:46:49
1368,1369,18,5,2019,2,13:19:9
1369,1370,13,2,2021,1,10:57:20
1370,1371,15,4,2020,2,9:0:52
1371,1372,22,3,2020,1,9:7:41
1372,1373,5,9,2019,3,12:38:52
1373,1374,9,1,2021,1,10:17:18
1374,1375,24,8,2021,3,17:18:19
1375,1376,24,5,2020,2,9:53:15
1376,1377,12,5,2019,2,21:9:58
1377,1378,4,2,2019,1,16:48:13
1378,1379,17,2,2021,1,13:33:34
1379,1380,9,2,2020,1,21:40:39
1380,1381,8,8,2021,3,21:55:29
1381,1382,20,8,2021,3,18:53:51
1382,1383,5,12,2020,4,9:41:20
1383,1384,9,8,2021,3,19:28:47
1384,1385,5,2,2019,1,10:52:47
1385,1386,26,6,2019,2,20:53:5
1386,1387,25,7,2020,3,12:28:9
1387,1388,6,9,2019,3,20:48:11
1388,1389,3,4,2019,2,12:52:28
1389,1390,21,10,2019,4,11:5:39
1390,1391,13,12,2020,4,18:50:11
1391,1392,17,10,2020,4,10:46:39
1392,1393,19,9,2020,3,16:55:41
1393,1394,28,9,2019,3,20:24:1
1394,1395,13,7,2020,3,18:57:8
1395,1396,6,8,2019,3,14:6:11
1396,1397,14,9,2019,3,10:52:40
1397,1398,10,4,2021,2,18:12:57
1398,1399,25,1,2020,1,21:20:27
1399,1400,11,4,2021,2,9:47:1
1400,1401,20,1,2020,1,14:24:58
1401,1402,12,4,2019,2,14:4:48
1402,1403,3,8,2021,3,21:37:1
1403,1404,27,5,2019,2,9:39:28
1404,1405,22,6,2020,2,10:14:26
1405,1406,19,5,2021,2,9:52:5
1406,1407,18,8,2020,3,21:43:37
1407,1408,7,6,2019,2,13:47:54
1408,1409,3,11,2020,4,20:23:26
1409,1410,19,2,2019,1,19:30:42
1410,1411,11,11,2020,4,19:6:18
1411,1412,16,6,2020,2,10:18:16
1412,1413,4,7,2020,3,17:31:8
1413,1414,4,6,2021,2,12:1:34
1414,1415,25,11,2020,4,15:14:53
1415,1416,27,8,2019,3,13:32:26
1416,1417,10,5,2021,2,18:41:11
1417,1418,9,10,2019,4,12:14:16
1418,1419,28,8,2019,3,10:6:50
1419,1420,19,4,2021,2,16:31:28
1420,1421,17,9,2019,3,21:6:41
1421,1422,27,2,2021,1,9:50:3
1422,1423,11,2,2021,1,17:8:32
1423,1424,27,1,2021,1,9:13:50
