,SaleID,MenuItemID,MenuItemQuantity,Total,TimeID
907,294,16,4,30.0,10293
908,294,9,1,11.89,10293
909,294,23,1,8.95,10293
910,295,15,2,18.5,10294
911,295,12,5,73.94999999999999,10294
912,296,14,2,26.98,10295
913,296,14,5,67.45,10295
914,296,5,3,34.95,10295
915,297,25,5,37.5,10296
916,297,7,3,38.25,10296
917,297,9,2,23.78,10296
918,298,27,1,1.5,10297
919,298,28,4,9.96,10297
920,298,4,3,51.75,10297
921,299,16,1,7.5,10298
922,300,21,5,12.5,10299
923,300,1,2,20.98,10299
924,300,10,5,73.94999999999999,10299
925,300,11,1,14.79,10299
926,300,2,2,23.38,10299
927,301,25,1,7.5,10300
928,301,17,4,30.0,10300
929,302,7,3,38.25,10301
930,302,10,4,59.16,10301
931,302,3,4,51.56,10301
932,302,1,5,52.45,10301
933,302,7,4,51.0,10301
934,303,15,1,9.25,10302
935,303,14,5,67.45,10302
936,303,14,3,40.47,10302
937,303,3,3,38.67,10302
938,304,26,1,6.25,10303
939,304,7,4,51.0,10303
940,304,22,5,10.0,10303
941,304,8,3,29.849999999999998,10303
942,304,13,3,44.37,10303
943,305,2,4,46.76,10304
944,306,9,4,47.56,10305
945,306,20,3,13.5,10305
946,306,13,4,59.16,10305
947,306,2,5,58.449999999999996,10305
948,306,29,2,6.0,10305
949,307,11,2,29.58,10306
950,307,25,3,22.5,10306
951,307,26,3,18.75,10306
952,307,17,4,30.0,10306
953,308,21,4,10.0,10307
954,308,11,2,29.58,10307
955,308,14,3,40.47,10307
956,308,11,4,59.16,10307
957,309,6,5,49.75,10308
958,309,10,1,14.79,10308
959,309,23,1,8.95,10308
960,309,23,4,35.8,10308
961,309,27,1,1.5,10308
962,310,6,3,29.849999999999998,10309
963,310,12,1,14.79,10309
964,311,3,1,12.89,10310
965,311,21,4,10.0,10310
966,311,26,1,6.25,10310
967,312,11,4,59.16,10311
968,312,10,3,44.37,10311
969,313,12,5,73.94999999999999,10312
970,313,11,1,14.79,10312
971,313,25,3,22.5,10312
972,313,25,4,30.0,10312
973,313,6,1,9.95,10312
974,314,17,4,30.0,10313
975,314,7,4,51.0,10313
976,315,11,3,44.37,10314
977,315,22,4,8.0,10314
978,315,17,1,7.5,10314
979,315,9,2,23.78,10314
980,315,19,3,8.97,10314
981,316,11,2,29.58,10315
982,316,19,1,2.99,10315
983,316,30,5,18.75,10315
984,317,10,3,44.37,10316
985,317,29,5,15.0,10316
986,317,25,2,15.0,10316
987,317,7,1,12.75,10316
988,318,22,4,8.0,10317
989,319,18,4,30.0,10318
990,319,16,3,22.5,10318
991,319,22,5,10.0,10318
992,319,28,1,2.49,10318
993,319,16,1,7.5,10318
994,320,19,1,2.99,10319
995,320,25,2,15.0,10319
996,321,22,2,4.0,10320
997,322,20,2,9.0,10321
998,322,16,3,22.5,10321
999,323,2,5,58.449999999999996,10322
1000,324,10,5,73.94999999999999,10323
1001,325,8,4,39.8,10324
1002,325,5,2,23.3,10324
1003,326,3,2,25.78,10325
1004,326,30,3,11.25,10325
1005,327,26,2,12.5,10326
1006,327,29,5,15.0,10326
1007,327,25,5,37.5,10326
1008,328,7,5,63.75,10327
1009,329,29,4,12.0,10328
1010,329,27,5,7.5,10328
1011,329,16,3,22.5,10328
1012,330,18,3,22.5,10329
1013,330,9,4,47.56,10329
1014,330,3,2,25.78,10329
1015,330,28,5,12.450000000000001,10329
1016,331,23,3,26.849999999999998,10330
1017,331,28,2,4.98,10330
1018,331,5,5,58.25,10330
1019,331,24,5,22.0,10330
1020,331,6,3,29.849999999999998,10330
1021,332,21,5,12.5,10331
1022,332,2,1,11.69,10331
1023,332,4,4,69.0,10331
1024,333,20,3,13.5,10332
1025,333,21,5,12.5,10332
1026,333,9,4,47.56,10332
1027,333,29,4,12.0,10332
1028,333,9,2,23.78,10332
1029,334,25,3,22.5,10333
1030,334,3,3,38.67,10333
1031,335,17,1,7.5,10334
1032,336,19,1,2.99,10335
1033,336,16,2,15.0,10335
1034,336,25,1,7.5,10335
1035,337,9,2,23.78,10336
1036,337,6,3,29.849999999999998,10336
1037,337,14,5,67.45,10336
1038,337,22,1,2.0,10336
1039,337,19,5,14.950000000000001,10336
1040,338,30,4,15.0,10337
1041,338,25,4,30.0,10337
1042,339,17,1,7.5,10338
1043,339,5,4,46.6,10338
1044,339,10,5,73.94999999999999,10338
1045,340,14,3,40.47,10339
1046,340,29,4,12.0,10339
1047,340,11,1,14.79,10339
1048,341,1,3,31.47,10340
1049,342,4,5,86.25,10341
1050,343,11,5,73.94999999999999,10342
1051,343,4,4,69.0,10342
1052,343,13,3,44.37,10342
1053,343,30,4,15.0,10342
1054,343,2,3,35.07,10342
1055,344,11,1,14.79,10343
1056,344,20,5,22.5,10343
1057,345,19,3,8.97,10344
1058,346,14,2,26.98,10345
1059,346,17,2,15.0,10345
1060,346,9,4,47.56,10345
1061,347,15,1,9.25,10346
1062,347,23,5,44.75,10346
1063,347,16,3,22.5,10346
1064,347,21,3,7.5,10346
1065,348,24,5,22.0,10347
1066,349,14,2,26.98,10348
1067,349,30,3,11.25,10348
1068,349,8,1,9.95,10348
1069,349,15,2,18.5,10348
1070,349,21,3,7.5,10348
1071,350,19,1,2.99,10349
1072,350,23,3,26.849999999999998,10349
1073,351,8,1,9.95,10350
1074,351,28,2,4.98,10350
1075,351,27,4,6.0,10350
1076,352,22,5,10.0,10351
1077,352,9,2,23.78,10351
1078,352,23,1,8.95,10351
1079,352,7,2,25.5,10351
1080,353,5,5,58.25,10352
1081,354,10,3,44.37,10353
1082,354,7,2,25.5,10353
1083,354,20,5,22.5,10353
1084,355,19,2,5.98,10354
1085,355,7,5,63.75,10354
1086,355,7,2,25.5,10354
1087,355,18,2,15.0,10354
1088,355,18,3,22.5,10354
1089,356,25,5,37.5,10355
1090,356,3,1,12.89,10355
1091,357,11,2,29.58,10356
1092,358,28,1,2.49,10357
1093,358,2,1,11.69,10357
1094,358,5,1,11.65,10357
1095,359,28,3,7.470000000000001,10358
1096,359,28,2,4.98,10358
1097,359,8,4,39.8,10358
1098,359,9,2,23.78,10358
1099,359,1,1,10.49,10358
1100,360,5,1,11.65,10359
1101,360,4,5,86.25,10359
1102,360,5,4,46.6,10359
1103,360,13,2,29.58,10359
1104,361,23,2,17.9,10360
1105,361,2,5,58.449999999999996,10360
1106,362,22,2,4.0,10361
1107,363,3,4,51.56,10362
1108,363,9,3,35.67,10362
1109,363,23,2,17.9,10362
1110,364,16,4,30.0,10363
1111,364,30,2,7.5,10363
1112,364,21,3,7.5,10363
1113,364,5,3,34.95,10363
1114,364,22,5,10.0,10363
1115,365,9,3,35.67,10364
1116,365,27,4,6.0,10364
1117,365,27,1,1.5,10364
1118,366,2,3,35.07,10365
1119,366,12,1,14.79,10365
1120,367,30,5,18.75,10366
1121,367,9,1,11.89,10366
1122,368,2,2,23.38,10367
1123,368,15,1,9.25,10367
1124,368,19,2,5.98,10367
1125,369,29,2,6.0,10368
1126,370,12,5,73.94999999999999,10369
1127,370,28,2,4.98,10369
1128,371,24,2,8.8,10370
1129,371,13,1,14.79,10370
1130,371,5,2,23.3,10370
1131,371,25,5,37.5,10370
1132,371,23,3,26.849999999999998,10370
1133,372,23,3,26.849999999999998,10371
1134,372,3,1,12.89,10371
1135,372,24,1,4.4,10371
1136,373,28,4,9.96,10372
1137,373,22,5,10.0,10372
1138,374,12,4,59.16,10373
1139,374,7,3,38.25,10373
1140,374,17,4,30.0,10373
1141,374,7,5,63.75,10373
1142,374,6,1,9.95,10373
1143,375,3,5,64.45,10374
1144,375,20,3,13.5,10374
1145,375,23,1,8.95,10374
1146,375,26,3,18.75,10374
1147,375,30,4,15.0,10374
1148,376,3,5,64.45,10375
1149,376,13,1,14.79,10375
1150,376,9,3,35.67,10375
1151,377,14,5,67.45,10376
1152,377,25,5,37.5,10376
1153,377,15,3,27.75,10376
1154,377,4,3,51.75,10376
1155,378,29,3,9.0,10377
1156,378,24,4,17.6,10377
1157,378,10,1,14.79,10377
1158,378,4,4,69.0,10377
1159,378,3,5,64.45,10377
1160,379,9,3,35.67,10378
1161,379,4,1,17.25,10378
1162,379,30,3,11.25,10378
1163,379,8,5,49.75,10378
1164,380,24,3,13.200000000000001,10379
1165,380,2,3,35.07,10379
1166,380,2,4,46.76,10379
1167,381,24,1,4.4,10380
1168,381,30,5,18.75,10380
1169,381,5,3,34.95,10380
1170,381,19,3,8.97,10380
1171,381,21,3,7.5,10380
1172,382,23,3,26.849999999999998,10381
1173,382,19,2,5.98,10381
1174,383,20,1,4.5,10382
1175,383,19,1,2.99,10382
1176,384,21,4,10.0,10383
1177,384,10,1,14.79,10383
1178,384,18,2,15.0,10383
1179,384,28,4,9.96,10383
1180,384,13,4,59.16,10383
1181,385,14,4,53.96,10384
1182,385,6,3,29.849999999999998,10384
1183,385,13,3,44.37,10384
1184,385,24,4,17.6,10384
1185,386,28,3,7.470000000000001,10385
1186,387,10,4,59.16,10386
1187,387,21,1,2.5,10386
1188,387,26,3,18.75,10386
1189,387,16,1,7.5,10386
1190,388,8,1,9.95,10387
1191,388,29,2,6.0,10387
1192,388,24,1,4.4,10387
1193,388,22,4,8.0,10387
1194,388,8,5,49.75,10387
1195,389,3,3,38.67,10388
1196,389,10,5,73.94999999999999,10388
1197,389,13,2,29.58,10388
1198,389,21,5,12.5,10388
1199,389,6,2,19.9,10388
1200,390,13,5,73.94999999999999,10389
1201,390,7,1,12.75,10389
1202,390,23,2,17.9,10389
1203,390,28,1,2.49,10389
1204,390,17,2,15.0,10389
1205,391,5,5,58.25,10390
1206,392,8,3,29.849999999999998,10391
1207,393,7,5,63.75,10392
1208,393,10,2,29.58,10392
1209,393,23,3,26.849999999999998,10392
1210,393,30,5,18.75,10392
1211,394,24,1,4.4,10393
1212,394,19,2,5.98,10393
1213,394,26,2,12.5,10393
1214,394,24,4,17.6,10393
1215,395,10,1,14.79,10394
1216,395,18,2,15.0,10394
1217,396,18,2,15.0,10395
1218,396,26,1,6.25,10395
1219,396,21,1,2.5,10395
1220,396,2,2,23.38,10395
1221,396,19,5,14.950000000000001,10395
1222,397,13,4,59.16,10396
1223,398,5,4,46.6,10397
1224,398,19,2,5.98,10397
1225,398,23,4,35.8,10397
1226,398,2,5,58.449999999999996,10397
1227,398,27,2,3.0,10397
1228,399,2,2,23.38,10398
1229,399,23,3,26.849999999999998,10398
1230,399,11,4,59.16,10398
1231,400,23,5,44.75,10399
1232,400,29,2,6.0,10399
1233,400,10,2,29.58,10399
1234,401,4,2,34.5,10400
1235,401,3,1,12.89,10400
1236,402,30,3,11.25,10401
1237,402,30,2,7.5,10401
1238,402,19,3,8.97,10401
1239,402,23,4,35.8,10401
1240,402,5,1,11.65,10401
1241,403,26,5,31.25,10402
1242,403,27,5,7.5,10402
1243,404,5,5,58.25,10403
1244,404,22,2,4.0,10403
1245,404,21,2,5.0,10403
1246,404,1,3,31.47,10403
1247,405,14,4,53.96,10404
1248,405,18,1,7.5,10404
1249,406,20,1,4.5,10405
1250,406,24,2,8.8,10405
1251,407,12,2,29.58,10406
1252,408,5,4,46.6,10407
1253,408,25,2,15.0,10407
1254,408,21,2,5.0,10407
1255,408,14,1,13.49,10407
1256,408,4,5,86.25,10407
1257,409,13,2,29.58,10408
1258,409,23,4,35.8,10408
1259,409,11,5,73.94999999999999,10408
1260,409,10,4,59.16,10408
1261,410,10,1,14.79,10409
1262,410,21,4,10.0,10409
1263,410,17,1,7.5,10409
1264,411,6,2,19.9,10410
1265,411,27,4,6.0,10410
1266,411,1,2,20.98,10410
1267,412,7,2,25.5,10411
1268,413,6,4,39.8,10412
1269,414,22,5,10.0,10413
1270,414,17,1,7.5,10413
1271,414,13,5,73.94999999999999,10413
1272,414,12,3,44.37,10413
1273,414,12,3,44.37,10413
1274,415,23,1,8.95,10414
1275,416,17,2,15.0,10415
1276,416,23,5,44.75,10415
1277,417,17,2,15.0,10416
1278,417,5,4,46.6,10416
1279,417,6,2,19.9,10416
1280,418,12,5,73.94999999999999,10417
1281,418,15,5,46.25,10417
1282,418,18,3,22.5,10417
1283,419,15,3,27.75,10418
1284,419,17,5,37.5,10418
1285,419,1,1,10.49,10418
1286,420,8,2,19.9,10419
1287,421,3,4,51.56,10420
1288,421,7,5,63.75,10420
1289,422,7,1,12.75,10421
1290,422,8,3,29.849999999999998,10421
1291,422,8,5,49.75,10421
1292,423,12,4,59.16,10422
1293,423,20,4,18.0,10422
1294,423,3,1,12.89,10422
1295,423,9,5,59.45,10422
1296,424,22,4,8.0,10423
1297,424,21,1,2.5,10423
1298,424,13,5,73.94999999999999,10423
1299,425,8,3,29.849999999999998,10424
1300,425,9,4,47.56,10424
1301,426,30,2,7.5,10425
1302,426,18,3,22.5,10425
1303,426,21,5,12.5,10425
1304,426,28,4,9.96,10425
1305,426,14,5,67.45,10425
1306,427,19,4,11.96,10426
1307,427,7,5,63.75,10426
1308,427,21,3,7.5,10426
1309,427,17,2,15.0,10426
1310,427,14,4,53.96,10426
1311,428,27,5,7.5,10427
1312,429,10,3,44.37,10428
1313,429,27,5,7.5,10428
1314,429,18,1,7.5,10428
1315,430,8,3,29.849999999999998,10429
1316,430,21,2,5.0,10429
1317,431,28,3,7.470000000000001,10430
1318,431,9,3,35.67,10430
1319,431,24,4,17.6,10430
1320,431,16,3,22.5,10430
1321,431,8,1,9.95,10430
1322,432,15,3,27.75,10431
1323,432,15,2,18.5,10431
1324,432,29,5,15.0,10431
1325,433,24,1,4.4,10432
1326,434,19,2,5.98,10433
1327,434,8,1,9.95,10433
1328,435,14,2,26.98,10434
1329,435,6,3,29.849999999999998,10434
1330,435,28,5,12.450000000000001,10434
1331,435,28,4,9.96,10434
1332,435,5,4,46.6,10434
1333,436,27,3,4.5,10435
1334,436,18,1,7.5,10435
1335,436,28,5,12.450000000000001,10435
1336,437,21,4,10.0,10436
1337,437,25,2,15.0,10436
1338,437,9,4,47.56,10436
1339,437,26,5,31.25,10436
1340,437,13,1,14.79,10436
1341,438,19,5,14.950000000000001,10437
1342,438,21,3,7.5,10437
1343,438,14,3,40.47,10437
1344,438,2,3,35.07,10437
1345,439,21,2,5.0,10438
1346,439,23,5,44.75,10438
1347,439,2,1,11.69,10438
1348,439,16,1,7.5,10438
1349,439,23,2,17.9,10438
1350,440,10,5,73.94999999999999,10439
1351,441,6,1,9.95,10440
1352,441,24,1,4.4,10440
1353,442,2,2,23.38,10441
1354,442,19,2,5.98,10441
1355,442,4,2,34.5,10441
1356,442,6,1,9.95,10441
1357,442,3,3,38.67,10441
1358,443,30,5,18.75,10442
1359,443,8,1,9.95,10442
1360,444,22,2,4.0,10443
1361,444,16,2,15.0,10443
1362,445,27,3,4.5,10444
1363,445,4,1,17.25,10444
1364,445,13,4,59.16,10444
1365,445,22,4,8.0,10444
1366,446,13,5,73.94999999999999,10445
1367,446,17,3,22.5,10445
1368,446,27,3,4.5,10445
1369,447,18,2,15.0,10446
1370,447,24,2,8.8,10446
1371,448,17,1,7.5,10447
1372,448,24,5,22.0,10447
1373,449,16,5,37.5,10448
1374,449,15,4,37.0,10448
1375,449,17,2,15.0,10448
1376,449,28,1,2.49,10448
1377,450,6,2,19.9,10449
1378,450,1,2,20.98,10449
1379,450,21,4,10.0,10449
1380,450,11,1,14.79,10449
1381,450,2,4,46.76,10449
1382,451,20,3,13.5,10450
1383,452,13,4,59.16,10451
1384,452,11,1,14.79,10451
1385,453,8,3,29.849999999999998,10452
1386,453,8,2,19.9,10452
1387,453,8,1,9.95,10452
1388,454,28,1,2.49,10453
1389,454,26,1,6.25,10453
1390,454,20,5,22.5,10453
1391,454,27,4,6.0,10453
1392,455,29,5,15.0,10454
1393,455,8,2,19.9,10454
1394,455,13,3,44.37,10454
1395,456,23,2,17.9,10455
1396,456,28,5,12.450000000000001,10455
1397,456,23,2,17.9,10455
1398,456,5,1,11.65,10455
1399,457,24,3,13.200000000000001,10456
1400,457,3,4,51.56,10456
1401,457,23,5,44.75,10456
1402,457,14,5,67.45,10456
1403,458,24,5,22.0,10457
1404,458,25,3,22.5,10457
1405,459,19,5,14.950000000000001,10458
1406,460,16,4,30.0,10459
1407,460,3,4,51.56,10459
1408,460,18,5,37.5,10459
1409,461,12,5,73.94999999999999,10460
1410,461,20,3,13.5,10460
1411,462,17,3,22.5,10461
1412,462,13,4,59.16,10461
1413,463,14,1,13.49,10462
1414,463,12,3,44.37,10462
1415,463,19,2,5.98,10462
1416,463,22,5,10.0,10462
1417,464,6,5,49.75,10463
1418,464,24,3,13.200000000000001,10463
1419,464,9,5,59.45,10463
1420,464,17,2,15.0,10463
1421,465,9,5,59.45,10464
1422,465,20,5,22.5,10464
1423,465,3,4,51.56,10464
1424,466,6,2,19.9,10465
1425,466,18,5,37.5,10465
1426,466,7,3,38.25,10465
1427,467,14,5,67.45,10466
1428,468,21,4,10.0,10467
1429,468,23,4,35.8,10467
1430,468,25,5,37.5,10467
1431,469,6,1,9.95,10468
1432,469,30,2,7.5,10468
1433,469,10,5,73.94999999999999,10468
1434,470,1,3,31.47,10469
1435,471,4,2,34.5,10470
1436,472,22,2,4.0,10471
1437,473,27,1,1.5,10472
1438,473,13,5,73.94999999999999,10472
1439,473,5,4,46.6,10472
1440,473,22,2,4.0,10472
1441,474,24,3,13.200000000000001,10473
1442,474,2,3,35.07,10473
1443,475,16,5,37.5,10474
1444,475,22,1,2.0,10474
1445,475,5,5,58.25,10474
1446,475,1,1,10.49,10474
1447,475,15,3,27.75,10474
1448,476,3,1,12.89,10475
1449,476,2,2,23.38,10475
1450,476,7,3,38.25,10475
1451,476,21,2,5.0,10475
1452,477,28,5,12.450000000000001,10476
1453,477,5,3,34.95,10476
1454,477,20,5,22.5,10476
1455,477,7,1,12.75,10476
1456,477,16,2,15.0,10476
1457,478,5,2,23.3,10477
1458,478,10,1,14.79,10477
1459,478,7,1,12.75,10477
1460,479,1,2,20.98,10478
1461,479,26,1,6.25,10478
1462,479,13,4,59.16,10478
1463,479,6,2,19.9,10478
1464,480,15,4,37.0,10479
1465,480,20,1,4.5,10479
1466,480,9,3,35.67,10479
1467,480,11,2,29.58,10479
1468,480,27,2,3.0,10479
1469,481,6,5,49.75,10480
1470,481,29,2,6.0,10480
1471,481,11,4,59.16,10480
1472,482,6,5,49.75,10481
1473,482,17,1,7.5,10481
1474,482,13,4,59.16,10481
1475,483,15,2,18.5,10482
1476,483,25,5,37.5,10482
1477,484,4,4,69.0,10483
1478,484,18,1,7.5,10483
1479,484,14,4,53.96,10483
1480,484,23,2,17.9,10483
1481,484,10,1,14.79,10483
1482,485,5,1,11.65,10484
1483,485,30,1,3.75,10484
1484,485,30,1,3.75,10484
1485,486,21,3,7.5,10485
1486,486,9,5,59.45,10485
1487,487,4,4,69.0,10486
1488,488,25,1,7.5,10487
1489,489,12,3,44.37,10488
1490,489,29,1,3.0,10488
1491,490,1,3,31.47,10489
1492,490,11,2,29.58,10489
1493,491,7,3,38.25,10490
1494,491,27,2,3.0,10490
1495,491,16,4,30.0,10490
1496,491,4,3,51.75,10490
1497,492,15,1,9.25,10491
1498,492,12,4,59.16,10491
1499,492,21,3,7.5,10491
1500,492,15,1,9.25,10491
1501,493,20,3,13.5,10492
1502,493,6,5,49.75,10492
1503,493,19,5,14.950000000000001,10492
1504,493,3,3,38.67,10492
1505,493,15,4,37.0,10492
1506,494,29,1,3.0,10493
1507,494,3,5,64.45,10493
1508,495,26,2,12.5,10494
1509,495,18,2,15.0,10494
1510,495,4,4,69.0,10494
1511,496,15,4,37.0,10495
1512,496,13,5,73.94999999999999,10495
1513,496,15,2,18.5,10495
1514,496,10,5,73.94999999999999,10495
1515,496,30,4,15.0,10495
1516,497,30,1,3.75,10496
1517,497,19,5,14.950000000000001,10496
1518,497,9,2,23.78,10496
1519,497,30,2,7.5,10496
1520,497,9,2,23.78,10496
1521,498,15,5,46.25,10497
1522,498,8,1,9.95,10497
1523,498,1,3,31.47,10497
1524,499,29,2,6.0,10498
1525,499,18,3,22.5,10498
1526,499,30,1,3.75,10498
1527,499,17,2,15.0,10498
1528,500,12,1,14.79,10499
1529,501,29,4,12.0,10500
1530,501,13,1,14.79,10500
1531,501,5,5,58.25,10500
1532,501,28,3,7.470000000000001,10500
1533,501,20,2,9.0,10500
1534,502,29,5,15.0,10501
1535,502,14,2,26.98,10501
1536,503,26,4,25.0,10502
1537,503,24,1,4.4,10502
1538,504,13,1,14.79,10503
1539,504,24,1,4.4,10503
1540,504,10,1,14.79,10503
1541,505,22,5,10.0,10504
1542,505,23,1,8.95,10504
1543,505,11,4,59.16,10504
1544,505,24,5,22.0,10504
1545,506,18,3,22.5,10505
1546,506,21,2,5.0,10505
1547,506,27,3,4.5,10505
1548,506,12,2,29.58,10505
1549,506,8,3,29.849999999999998,10505
1550,507,30,4,15.0,10506
1551,507,6,1,9.95,10506
1552,508,21,5,12.5,10507
1553,508,30,5,18.75,10507
1554,509,2,4,46.76,10508
1555,509,1,4,41.96,10508
1556,509,15,3,27.75,10508
1557,509,21,3,7.5,10508
1558,510,6,2,19.9,10509
1559,510,2,4,46.76,10509
1560,511,24,5,22.0,10510
1561,512,19,2,5.98,10511
1562,512,30,3,11.25,10511
1563,513,18,2,15.0,10512
1564,513,25,4,30.0,10512
1565,513,6,3,29.849999999999998,10512
1566,513,29,1,3.0,10512
1567,513,28,1,2.49,10512
1568,514,21,2,5.0,10513
1569,514,13,4,59.16,10513
1570,515,8,1,9.95,10514
1571,515,7,1,12.75,10514
1572,516,22,4,8.0,10515
1573,516,20,5,22.5,10515
1574,516,6,4,39.8,10515
1575,516,13,4,59.16,10515
1576,516,5,2,23.3,10515
1577,517,29,2,6.0,10516
1578,517,20,2,9.0,10516
1579,517,29,2,6.0,10516
1580,518,22,4,8.0,10517
1581,519,5,4,46.6,10518
1582,519,10,3,44.37,10518
1583,519,4,1,17.25,10518
1584,519,23,3,26.849999999999998,10518
1585,519,24,3,13.200000000000001,10518
1586,520,11,3,44.37,10519
1587,520,3,1,12.89,10519
1588,521,3,1,12.89,10520
1589,521,8,2,19.9,10520
1590,522,13,1,14.79,10521
1591,522,21,5,12.5,10521
1592,522,28,5,12.450000000000001,10521
1593,522,6,3,29.849999999999998,10521
1594,523,23,1,8.95,10522
1595,523,5,3,34.95,10522
1596,523,14,1,13.49,10522
1597,523,7,3,38.25,10522
1598,524,29,5,15.0,10523
1599,524,30,5,18.75,10523
1600,525,6,1,9.95,10524
1601,525,18,3,22.5,10524
1602,526,27,1,1.5,10525
1603,526,13,3,44.37,10525
1604,526,4,4,69.0,10525
1605,527,14,4,53.96,10526
1606,527,24,2,8.8,10526
1607,527,11,4,59.16,10526
1608,527,27,3,4.5,10526
1609,528,20,4,18.0,10527
1610,528,17,4,30.0,10527
1611,528,29,1,3.0,10527
1612,528,4,4,69.0,10527
1613,528,18,3,22.5,10527
1614,529,18,1,7.5,10528
1615,529,16,3,22.5,10528
1616,529,21,4,10.0,10528
1617,529,1,3,31.47,10528
1618,529,3,5,64.45,10528
1619,530,2,5,58.449999999999996,10529
1620,531,6,2,19.9,10530
1621,532,1,1,10.49,10531
1622,532,6,1,9.95,10531
1623,533,6,4,39.8,10532
1624,533,14,4,53.96,10532
1625,533,14,4,53.96,10532
1626,533,17,2,15.0,10532
1627,534,9,5,59.45,10533
1628,534,26,1,6.25,10533
1629,534,7,4,51.0,10533
1630,535,10,4,59.16,10534
1631,536,24,1,4.4,10535
1632,536,7,1,12.75,10535
1633,536,14,4,53.96,10535
1634,536,22,2,4.0,10535
1635,536,17,2,15.0,10535
1636,537,21,1,2.5,10536
1637,537,9,3,35.67,10536
1638,537,22,4,8.0,10536
1639,537,17,2,15.0,10536
1640,538,16,3,22.5,10537
1641,538,3,5,64.45,10537
1642,538,10,5,73.94999999999999,10537
1643,539,18,3,22.5,10538
1644,540,30,4,15.0,10539
1645,540,30,2,7.5,10539
1646,541,27,1,1.5,10540
1647,541,7,5,63.75,10540
1648,541,12,1,14.79,10540
1649,541,25,5,37.5,10540
1650,542,26,2,12.5,10541
1651,543,23,3,26.849999999999998,10542
1652,544,23,1,8.95,10543
1653,544,28,1,2.49,10543
1654,544,14,3,40.47,10543
1655,545,14,2,26.98,10544
1656,545,20,5,22.5,10544
1657,545,11,3,44.37,10544
1658,545,10,5,73.94999999999999,10544
1659,546,26,1,6.25,10545
1660,547,21,4,10.0,10546
1661,547,26,4,25.0,10546
1662,547,9,5,59.45,10546
1663,547,10,4,59.16,10546
1664,548,12,3,44.37,10547
1665,548,13,1,14.79,10547
1666,549,21,1,2.5,10548
1667,549,26,5,31.25,10548
1668,549,4,1,17.25,10548
1669,549,25,4,30.0,10548
1670,549,30,4,15.0,10548
1671,550,17,2,15.0,10549
1672,550,7,3,38.25,10549
1673,550,18,1,7.5,10549
1674,550,2,2,23.38,10549
1675,550,29,3,9.0,10549
1676,551,28,5,12.450000000000001,10550
1677,551,21,4,10.0,10550
1678,551,2,3,35.07,10550
1679,551,8,2,19.9,10550
1680,551,10,2,29.58,10550
1681,552,26,4,25.0,10551
1682,552,10,1,14.79,10551
1683,553,21,4,10.0,10552
1684,553,16,3,22.5,10552
1685,554,21,1,2.5,10553
1686,554,21,5,12.5,10553
1687,554,5,5,58.25,10553
1688,554,20,2,9.0,10553
1689,555,12,3,44.37,10554
1690,555,12,4,59.16,10554
1691,555,24,2,8.8,10554
1692,555,1,3,31.47,10554
1693,555,5,5,58.25,10554
1694,556,7,1,12.75,10555
1695,557,22,4,8.0,10556
1696,557,7,2,25.5,10556
1697,557,27,5,7.5,10556
1698,557,1,4,41.96,10556
1699,558,16,1,7.5,10557
1700,558,30,3,11.25,10557
1701,558,12,4,59.16,10557
1702,558,10,1,14.79,10557
1703,559,3,1,12.89,10558
1704,560,16,1,7.5,10559
1705,561,21,3,7.5,10560
1706,561,16,2,15.0,10560
1707,562,13,3,44.37,10561
1708,562,13,3,44.37,10561
1709,563,24,4,17.6,10562
1710,563,19,2,5.98,10562
1711,563,25,4,30.0,10562
1712,563,1,2,20.98,10562
1713,564,20,4,18.0,10563
1714,564,10,5,73.94999999999999,10563
1715,565,20,5,22.5,10564
1716,565,2,4,46.76,10564
1717,565,1,4,41.96,10564
1718,565,20,5,22.5,10564
1719,565,29,1,3.0,10564
1720,566,8,3,29.849999999999998,10565
1721,566,6,5,49.75,10565
1722,566,11,4,59.16,10565
1723,567,10,4,59.16,10566
1724,567,15,5,46.25,10566
1725,567,13,5,73.94999999999999,10566
1726,567,15,4,37.0,10566
1727,567,22,3,6.0,10566
1728,568,11,2,29.58,10567
1729,569,9,2,23.78,10568
1730,570,26,2,12.5,10569
1731,570,1,4,41.96,10569
1732,570,10,3,44.37,10569
1733,571,28,1,2.49,10570
1734,572,19,2,5.98,10571
1735,572,23,5,44.75,10571
1736,572,30,1,3.75,10571
1737,573,23,4,35.8,10572
1738,573,29,5,15.0,10572
1739,573,2,1,11.69,10572
1740,574,24,3,13.200000000000001,10573
1741,574,6,5,49.75,10573
1742,575,13,2,29.58,10574
1743,575,2,5,58.449999999999996,10574
1744,575,10,2,29.58,10574
1745,576,30,2,7.5,10575
1746,576,7,2,25.5,10575
1747,576,10,5,73.94999999999999,10575
1748,576,3,4,51.56,10575
1749,576,20,3,13.5,10575
1750,577,8,5,49.75,10576
1751,577,2,3,35.07,10576
1752,577,25,3,22.5,10576
1753,577,17,4,30.0,10576
1754,578,17,4,30.0,10577
1755,578,3,2,25.78,10577
1756,578,10,3,44.37,10577
1757,578,30,4,15.0,10577
1758,579,18,2,15.0,10578
1759,579,30,2,7.5,10578
1760,579,12,3,44.37,10578
1761,579,19,1,2.99,10578
1762,580,25,4,30.0,10579
1763,580,23,4,35.8,10579
1764,580,14,4,53.96,10579
1765,580,21,4,10.0,10579
